RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
1,0,32757,Patton Kizzire,4.252,17.009,8.051,8.957,4
2,0,36326,David Lipsky,3.002,12.009,5.139,6.869,4
3,0,54576,Patrick Fishburn,2.752,11.009,7.344,3.664,4
4,0,35506,Mackenzie Hughes,2.502,10.009,8.464,1.544,4
4,0,51890,Greyson Sigg,2.502,10.009,9.267,.741,4
4,0,39327,Ben Silverman,2.502,10.009,1.335,8.673,4
7,0,39997,Corey Conners,2.252,9.009,8.200,.808,4
7,0,35532,Tom Hoge,2.252,9.009,4.006,5.002,4
7,0,40162,Justin Lower,2.252,9.009,3.043,5.965,4
7,0,50095,Austin Smotherman,2.252,9.009,3.947,5.061,4
7,0,51634,Sahith Theegala,2.252,9.009,7.632,1.376,4
12,0,39546,Keith Mitchell,1.752,7.009,6.329,.679,4
13,0,40058,Zac Blair,1.502,6.009,-.440,6.448,4
13,0,48084,Wesley Bryan,1.502,6.009,.455,5.553,4
13,0,32070,Rafael Campos,1.502,6.009,-.649,6.657,4
13,0,56149,Wilson Furr,1.502,6.009,2.303,3.705,4
13,0,25900,Lucas Glover,1.502,6.009,2.358,3.650,4
13,0,60067,Joe Highsmith,1.502,6.009,7.071,-1.063,4
13,0,63454,Johnny Keefer,1.502,6.009,5.133,.875,4
13,0,23108,Matt Kuchar,1.502,6.009,4.898,1.110,4
13,0,57900,Chandler Phillips,1.502,6.009,-1.151,7.159,4
13,0,63807,Neal Shipley,1.502,6.009,5.274,.734,4
13,0,40115,Adam Svensson,1.502,6.009,1.029,4.979,4
13,0,32333,Kevin Tway,1.502,6.009,-1.823,7.831,4
13,0,52374,Brandon Wu,1.502,6.009,1.625,4.383,4
26,0,32366,Kevin Chappell,1.252,5.009,5.616,-.608,4
26,0,54421,Garrick Higgo,1.252,5.009,.549,4.459,4
26,0,12716,Charley Hoffman,1.252,5.009,2.501,2.507,4
26,0,34587,Chan Kim,1.252,5.009,6.638,-1.630,4
26,0,27649,Brandt Snedeker,1.252,5.009,-.186,5.194,4
26,0,39324,J.J. Spaun,1.252,5.009,4.277,.731,4
32,0,34021,Bud Cauley,1.002,4.009,-.155,4.163,4
32,0,37378,Min Woo Lee,1.002,4.009,4.300,-.292,4
32,0,26476,Chez Reavie,1.002,4.009,2.709,1.299,4
32,0,29221,Webb Simpson,1.002,4.009,4.243,-.235,4
32,0,27064,Jhonattan Vegas,1.002,4.009,2.505,1.503,4
37,0,28259,Sangmoon Bae,0.752,3.009,-.900,3.908,4
37,0,60767,Blaine Hale Jr.,0.752,3.009,7.232,-4.224,4
37,0,51696,Rico Hoey,0.752,3.009,4.129,-1.121,4
37,0,36699,Patrick Rodgers,0.752,3.009,3.750,-.742,4
37,0,33486,Roger Sloan,0.752,3.009,3.926,-.918,4
37,0,55893,Sam Stevens,0.752,3.009,3.195,-.187,4
37,0,50493,Justin Suh,0.752,3.009,4.358,-1.350,4
44,0,34256,Andrew Putnam,0.502,2.009,4.792,-2.784,4
44,0,27139,David Skinns,0.502,2.009,-1.406,3.414,4
44,0,30927,Brendon Todd,0.502,2.009,.627,1.381,4
47,0,52375,Doug Ghim,0.252,1.009,2.838,-1.830,4
47,0,27936,Martin Laird,0.252,1.009,-1.184,2.192,4
47,0,48319,Tom Whitney,0.252,1.009,.761,.247,4
50,0,22371,Aaron Baddeley,0.002,0.009,-2.968,2.976,4
50,0,66743,Luke Clanton,0.002,0.009,1.682,-1.674,4
50,0,34076,Joel Dahmen,0.002,0.009,4.804,-4.796,4
50,0,34563,Chesson Hadley,0.002,0.009,-4.444,4.452,4
50,0,47988,Nick Hardy,0.002,0.009,.527,-.519,4
50,0,27141,J.B. Holmes,0.002,0.009,-3.354,3.362,4
50,0,12195,Tom Johnson,0.002,0.009,-.055,.063,4
50,0,57364,Michael Thorbjornsen,0.002,0.009,-2.601,2.609,4
58,0,59836,Pierceson Coody,-0.248,-0.991,2.235,-3.227,4
58,0,47983,Chad Ramey,-0.248,-0.991,-2.105,1.113,4
58,0,48867,Matti Schmid,-0.248,-0.991,-.407,-.585,4
61,0,35310,Lanto Griffin,-0.498,-1.991,1.973,-3.965,4
61,0,30163,Henrik Norlander,-0.498,-1.991,3.909,-5.901,4
61,0,27330,Josh Teater,-0.498,-1.991,1.632,-3.624,4
64,0,47663,Kevin Dougherty,-1.248,-4.991,-1.574,-3.418,4
64,0,36884,Ben Kohles,-1.248,-4.991,.829,-5.821,4
