RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
1,21,32839,Hideki Matsuyama,3.321,13.284,8.987,4.297,4
2,0,27129,Luke List,2.571,10.284,3.626,6.658,4
2,0,47483,Will Zalatoris,2.571,10.284,8.006,2.278,4
4,0,35450,Patrick Cantlay,2.321,9.284,3.114,6.170,4
4,0,33399,Adam Hadwin,2.321,9.284,6.240,3.044,4
4,0,48081,Xander Schauffele,2.321,9.284,7.688,1.596,4
7,10,34099,Harris English,2.071,8.284,4.573,3.711,4
8,9,35532,Tom Hoge,1.821,7.284,6.436,.848,4
9,0,28089,Jason Day,1.321,5.284,5.941,-.657,4
10,-7,47504,Sam Burns,1.071,4.284,2.523,1.761,4
10,39,47591,Eric Cole,1.071,4.284,2.711,1.573,4
10,0,30911,Tommy Fleetwood,1.071,4.284,.090,4.194,4
10,0,49771,J.T. Poston,1.071,4.284,3.469,.815,4
10,-7,46046,Scottie Scheffler,1.071,4.284,8.643,-4.359,4
10,0,40115,Adam Svensson,1.071,4.284,6.943,-2.659,4
16,50,33948,Byeong Hun An,0.821,3.284,7.058,-3.774,4
16,0,39977,Max Homa,0.821,3.284,.134,3.150,4
16,-8,57366,Cameron Young,0.821,3.284,3.671,-.387,4
19,0,52955,Ludvig Åberg,0.571,2.284,1.291,.993,4
19,0,29725,Tony Finau,0.571,2.284,5.870,-3.586,4
19,0,46717,Viktor Hovland,0.571,2.284,1.973,.311,4
19,0,50525,Collin Morikawa,0.571,2.284,.652,1.632,4
19,-11,24502,Adam Scott,0.571,2.284,-.215,2.499,4
24,4,45522,Christiaan Bezuidenhout,0.321,1.284,-1.635,2.919,4
24,4,39997,Corey Conners,0.321,1.284,4.483,-3.199,4
24,0,34098,Russell Henley,0.321,1.284,1.830,-.546,4
24,0,54628,Lee Hodges,0.321,1.284,-.972,2.256,4
24,17,35461,Beau Hossler,0.321,1.284,-2.335,3.619,4
24,-7,55182,Tom Kim,0.321,1.284,3.574,-2.290,4
24,0,28237,Rory McIlroy,0.321,1.284,.495,.789,4
31,0,35506,Mackenzie Hughes,0.071,0.284,.917,-.633,4
31,8,49947,Taylor Moore,0.071,0.284,1.911,-1.627,4
31,35,28252,Seamus Power,0.071,0.284,-1.234,1.518,4
31,-9,30927,Brendon Todd,0.071,0.284,-2.919,3.203,4
35,0,32102,Rickie Fowler,-0.179,-0.716,-3.062,2.346,4
35,0,25900,Lucas Glover,-0.179,-0.716,3.244,-3.960,4
37,-9,54591,Ben Griffin,-0.429,-1.716,-2.970,1.254,4
37,-32,51634,Sahith Theegala,-0.429,-1.716,-3.813,2.097,4
39,0,52453,Nicolai Højgaard,-0.679,-2.716,-3.231,.515,4
39,-31,48117,Kurt Kitayama,-0.679,-2.716,-1.290,-1.426,4
39,-17,47993,Denny McCarthy,-0.679,-2.716,-2.420,-.296,4
39,-38,25493,Nick Taylor,-0.679,-2.716,-.863,-1.853,4
39,0,31323,Gary Woodland,-0.679,-2.716,-1.521,-1.195,4
44,-22,31646,Emiliano Grillo,-0.929,-3.716,-6.002,2.286,4
44,16,27644,Brian Harman,-0.929,-3.716,-2.931,-.785,4
44,22,39971,Sungjae Im,-0.929,-3.716,-4.632,.916,4
44,-32,37455,Si Woo Kim,-0.929,-3.716,-2.725,-.991,4
44,0,34256,Andrew Putnam,-0.929,-3.716,-4.351,.635,4
49,0,45157,Cam Davis,-1.429,-5.716,-3.466,-2.250,4
50,-49,12716,Charley Hoffman,-1.929,-7.716,-5.888,-1.828,4
51,0,54869,Chase Johnson,-2.179,-8.716,-4.826,-3.890,4
